"seed","parent_i","parent_M0","parent_r","parent_N","parent_K","parent_time","parent_tmass","propagule_ID","propagule_num","propagule_mean.mass","propagule.indiv.mass"
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,10,111,63.6002878782067,18.040781082251733
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,11,111,63.6002878782067,67.4012830956949
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,12,111,63.6002878782067,28.283237812668464
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,13,111,63.6002878782067,71.88418872482964
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,14,111,63.6002878782067,105.87500197801072
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,15,111,63.6002878782067,41.50338924850995
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,16,111,63.6002878782067,51.38519732196306
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,17,111,63.6002878782067,11.906486474412525
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,18,111,63.6002878782067,48.76431186060724
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,19,111,63.6002878782067,10.721345923948254
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,20,111,63.6002878782067,29.608406202584693
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,21,111,63.6002878782067,111.04916040212828
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,22,111,63.6002878782067,24.126419807466803
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,23,111,63.6002878782067,120.55377604282742
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,24,111,63.6002878782067,32.5529107047516
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,25,111,63.6002878782067,129.17960246392653
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,26,111,63.6002878782067,124.01095484148927
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,27,111,63.6002878782067,114.79103953407993
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,28,111,63.6002878782067,65.31809611855176
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,29,111,63.6002878782067,7.293137829351259
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,30,111,63.6002878782067,100.10216816492574
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,31,111,63.6002878782067,55.34791436689182
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,32,111,63.6002878782067,93.0868544445813
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,33,111,63.6002878782067,93.41252263743878
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,34,111,63.6002878782067,97.43286716191328
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,35,111,63.6002878782067,81.69775644345526
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,36,111,63.6002878782067,107.85018672873125
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,37,111,63.6002878782067,21.94213816880413
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,38,111,63.6002878782067,41.9910776042857
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,39,111,63.6002878782067,45.87652550500999
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,40,111,63.6002878782067,7.822739093137774
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,41,111,63.6002878782067,68.68459432423933
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,42,111,63.6002878782067,25.89749325115692
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,43,111,63.6002878782067,88.82197257558045
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,44,111,63.6002878782067,92.2174214713199
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,45,111,63.6002878782067,94.39164266450511
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,46,111,63.6002878782067,86.62818419436469
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,47,111,63.6002878782067,6.398014507951684
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,48,111,63.6002878782067,53.28099793707434
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,49,111,63.6002878782067,25.188234319736562
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,50,111,63.6002878782067,39.64860471388706
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,51,111,63.6002878782067,6.784157243035303
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,52,111,63.6002878782067,132.7181679511668
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,53,111,63.6002878782067,73.42304415805968
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,54,111,63.6002878782067,172.52572858091207
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,55,111,63.6002878782067,70.28581785770707
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,56,111,63.6002878782067,91.66663993039353
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,57,111,63.6002878782067,102.81657931060681
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,58,111,63.6002878782067,13.167484822625276
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,59,111,63.6002878782067,65.93385637650246
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,60,111,63.6002878782067,57.05432359940249
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,61,111,63.6002878782067,38.68465429609368
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,62,111,63.6002878782067,22.419896027257117
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,63,111,63.6002878782067,16.000735568576847
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,64,111,63.6002878782067,58.056332132656074
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,65,111,63.6002878782067,35.75407608253881
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,66,111,63.6002878782067,24.8554353562639
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,67,111,63.6002878782067,39.20189371045123
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,68,111,63.6002878782067,73.0597873609302
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,69,111,63.6002878782067,18.520469322087934
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,70,111,63.6002878782067,52.83910798086118
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,71,111,63.6002878782067,20.30600671389445
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,72,111,63.6002878782067,83.89329305164841
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,73,111,63.6002878782067,51.5337807779182
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,74,111,63.6002878782067,90.59456576814941
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,75,111,63.6002878782067,90.47377910355505
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,76,111,63.6002878782067,58.23983855549552
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,77,111,63.6002878782067,18.309593416825255
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,78,111,63.6002878782067,77.88903344704487
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,79,111,63.6002878782067,50.32032504962323
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,80,111,63.6002878782067,31.941638766371412
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,81,111,63.6002878782067,10.310883883618324
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,82,111,63.6002878782067,10.622488302266136
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,83,111,63.6002878782067,73.83986325658313
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,84,111,63.6002878782067,54.01456687546471
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,85,111,63.6002878782067,103.69231364748148
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,86,111,63.6002878782067,70.99802432182298
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,87,111,63.6002878782067,36.58482947378829
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,88,111,63.6002878782067,122.98608517885346
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,89,111,63.6002878782067,84.94919276698431
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,90,111,63.6002878782067,135.95160293433457
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,91,111,63.6002878782067,33.48032766986251
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,92,111,63.6002878782067,170.399605015435
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,93,111,63.6002878782067,141.35088626133935
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,94,111,63.6002878782067,80.58372286978447
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,95,111,63.6002878782067,142.43155943596238
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,96,111,63.6002878782067,43.16758999068152
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,97,111,63.6002878782067,31.976325605063586
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,98,111,63.6002878782067,136.22015795067068
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,99,111,63.6002878782067,43.407043153969134
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,100,111,63.6002878782067,70.96371655918745
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,101,111,63.6002878782067,26.95912343928864
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,102,111,63.6002878782067,39.57778277501982
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,103,111,63.6002878782067,158.81315066205846
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,104,111,63.6002878782067,37.952406397421406
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,105,111,63.6002878782067,18.902659161005708
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,106,111,63.6002878782067,52.03429355609237
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,107,111,63.6002878782067,19.156836558308907
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,108,111,63.6002878782067,15.8518295360218
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,109,111,63.6002878782067,22.934401270483548
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,110,111,63.6002878782067,78.98539505215633
2,3,22.08,0.103,30,8554.656,75,7307.489532662895,111,111,63.6002878782067,29.23839081830264
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,1,126,68.0658704204535,56.58710554929184
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,2,126,68.0658704204535,6.405945151819459
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,3,126,68.0658704204535,85.25507244469908
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,4,126,68.0658704204535,122.60445836904962
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,5,126,68.0658704204535,86.97316764672698
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,6,126,68.0658704204535,80.14671444109328
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,7,126,68.0658704204535,8.688670227579212
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,8,126,68.0658704204535,41.48550519509563
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,9,126,68.0658704204535,40.495536791102786
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,10,126,68.0658704204535,90.39705659218039
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,11,126,68.0658704204535,4.433770470004279
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,12,126,68.0658704204535,52.77831147974922
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,13,126,68.0658704204535,49.07730482129389
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,14,126,68.0658704204535,31.283133211666165
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,15,126,68.0658704204535,70.71299305052553
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,16,126,68.0658704204535,83.32345796450768
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,17,126,68.0658704204535,75.49662936278445
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,18,126,68.0658704204535,33.82938373600148
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,19,126,68.0658704204535,56.01715027429075
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,20,126,68.0658704204535,37.04162745005449
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,21,126,68.0658704204535,64.43910916695589
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,22,126,68.0658704204535,90.38522633602443
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,23,126,68.0658704204535,119.75416939664578
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,24,126,68.0658704204535,99.49578323899877
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,25,126,68.0658704204535,55.59620013405784
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,26,126,68.0658704204535,25.253528324834967
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,27,126,68.0658704204535,57.187693944311206
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,28,126,68.0658704204535,62.60195974546855
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,29,126,68.0658704204535,20.575308163743507
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,30,126,68.0658704204535,31.958924197510633
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,31,126,68.0658704204535,130.33075289337853
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,32,126,68.0658704204535,92.1592070784597
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,33,126,68.0658704204535,39.00622276047245
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,34,126,68.0658704204535,18.509951054912154
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,35,126,68.0658704204535,135.08759761005226
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,36,126,68.0658704204535,116.84146789528236
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,37,126,68.0658704204535,61.77596685916543
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,38,126,68.0658704204535,30.752481976012792
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,39,126,68.0658704204535,103.54410777239282
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,40,126,68.0658704204535,39.72616604741659
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,41,126,68.0658704204535,134.05539487481883
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,42,126,68.0658704204535,46.25177283617578
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,43,126,68.0658704204535,60.84532234315948
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,44,126,68.0658704204535,33.5259450262926
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,45,126,68.0658704204535,96.05874756097043
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,46,126,68.0658704204535,41.85411034134541
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,47,126,68.0658704204535,98.54035952169676
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,48,126,68.0658704204535,82.61673284065552
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,49,126,68.0658704204535,115.15515038130613
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,50,126,68.0658704204535,66.596914330153
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,51,126,68.0658704204535,89.85016331218205
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,52,126,68.0658704204535,43.130792565241585
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,53,126,68.0658704204535,83.18865650545197
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,54,126,68.0658704204535,115.2839762105633
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,55,126,68.0658704204535,123.6043725452218
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,56,126,68.0658704204535,94.03534014041153
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,57,126,68.0658704204535,21.38718778060502
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,58,126,68.0658704204535,6.722496409892269
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,59,126,68.0658704204535,66.97696979055986
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,60,126,68.0658704204535,157.99911351189584
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,61,126,68.0658704204535,135.76984627396223
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,62,126,68.0658704204535,111.48649350807734
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,63,126,68.0658704204535,49.4478387000848
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,64,126,68.0658704204535,24.897636859800297
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,65,126,68.0658704204535,27.2488305633852
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,66,126,68.0658704204535,22.574897388052477
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,67,126,68.0658704204535,23.469583839909756
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,68,126,68.0658704204535,28.732598713283778
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,69,126,68.0658704204535,155.72828838404152
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,70,126,68.0658704204535,53.84363193095002
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,71,126,68.0658704204535,69.98824347837483
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,72,126,68.0658704204535,44.34010525117956
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,73,126,68.0658704204535,16.54835615513774
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,74,126,68.0658704204535,95.0230801794369
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,75,126,68.0658704204535,61.000723877320475
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,76,126,68.0658704204535,83.2558950095993
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,77,126,68.0658704204535,47.28956020437551
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,78,126,68.0658704204535,66.38036257071343
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,79,126,68.0658704204535,21.33752908343929
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,80,126,68.0658704204535,96.46145430689157
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,81,126,68.0658704204535,27.779343049464494
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,82,126,68.0658704204535,29.231706326081955
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,83,126,68.0658704204535,46.32037923357594
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,84,126,68.0658704204535,131.6631567799023
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,85,126,68.0658704204535,38.604962068697496
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,86,126,68.0658704204535,101.10786271816093
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,87,126,68.0658704204535,91.93035906441843
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,88,126,68.0658704204535,112.67777084782186
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,89,126,68.0658704204535,165.88292082525442
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,90,126,68.0658704204535,42.060591038995774
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,91,126,68.0658704204535,85.42523876377203
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,92,126,68.0658704204535,106.10000507530033
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,93,126,68.0658704204535,128.70281510068475
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,94,126,68.0658704204535,37.218972357594296
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,95,126,68.0658704204535,145.24873891640567
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,96,126,68.0658704204535,20.61514813501206
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,97,126,68.0658704204535,160.14088124475737
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,98,126,68.0658704204535,55.03005277594566
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,99,126,68.0658704204535,42.791564881388254
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,100,126,68.0658704204535,38.11854063465219
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,101,126,68.0658704204535,41.580135662318895
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,102,126,68.0658704204535,83.34327554430203
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,103,126,68.0658704204535,1.8947770215698558
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,104,126,68.0658704204535,38.478106764210196
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,105,126,68.0658704204535,132.43417539644884
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,106,126,68.0658704204535,113.19743587080367
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,107,126,68.0658704204535,57.89159187799338
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,108,126,68.0658704204535,58.94047327791391
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,109,126,68.0658704204535,81.99766704817254
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,110,126,68.0658704204535,116.95550560380414
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,111,126,68.0658704204535,45.72993077632
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,112,126,68.0658704204535,66.53941945086659
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,113,126,68.0658704204535,52.26508489584766
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,114,126,68.0658704204535,22.600099610339967
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,115,126,68.0658704204535,33.10432934692897
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,116,126,68.0658704204535,32.57362115241709
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,117,126,68.0658704204535,15.563794532024517
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,118,126,68.0658704204535,73.98354253307701
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,119,126,68.0658704204535,100.08457973172638
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,120,126,68.0658704204535,89.53302570909415
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,121,126,68.0658704204535,110.1261821525093
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,122,126,68.0658704204535,92.74378688499277
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,123,126,68.0658704204535,23.008321599483526
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,124,126,68.0658704204535,87.57503307951444
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,125,126,68.0658704204535,31.76477748154467
2,4,22.08,0.103,40,10751.076000000001,75,8851.51677604832,126,126,68.0658704204535,45.22069620280239
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,1,140,71.78711501533361,60.32128456227833
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,2,140,71.78711501533361,119.6835141902159
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,3,140,71.78711501533361,167.13010246184172
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,4,140,71.78711501533361,2.43802705654321
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,5,140,71.78711501533361,31.388630544541197
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,6,140,71.78711501533361,58.44856463514088
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,7,140,71.78711501533361,87.50851594194103
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,8,140,71.78711501533361,116.71334489173466
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,9,140,71.78711501533361,34.68189831092646
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,10,140,71.78711501533361,51.78730884507252
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,11,140,71.78711501533361,45.845094417939045
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,12,140,71.78711501533361,73.41616417672512
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,13,140,71.78711501533361,145.3176540886157
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,14,140,71.78711501533361,84.32386541047458
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,15,140,71.78711501533361,52.041426668545775
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,16,140,71.78711501533361,43.71338242676697
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,17,140,71.78711501533361,76.85951989772144
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,18,140,71.78711501533361,57.927603917431995
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,19,140,71.78711501533361,35.766410740582344
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,20,140,71.78711501533361,29.935643688515015
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,21,140,71.78711501533361,260.8317726774877
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,22,140,71.78711501533361,93.04497828952879
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,23,140,71.78711501533361,47.090788569078036
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,24,140,71.78711501533361,12.711436465967282
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,25,140,71.78711501533361,125.81517574708046
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,26,140,71.78711501533361,143.8000386810237
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,27,140,71.78711501533361,60.484353584146234
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,28,140,71.78711501533361,61.820079521406754
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,29,140,71.78711501533361,150.27272077444707
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,30,140,71.78711501533361,49.177571905773426
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,31,140,71.78711501533361,21.138564895865713
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,32,140,71.78711501533361,24.81419154814986
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,33,140,71.78711501533361,89.48499781715459
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,34,140,71.78711501533361,137.27369857575417
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,35,140,71.78711501533361,31.919170491697518
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,36,140,71.78711501533361,126.51047795797784
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,37,140,71.78711501533361,27.307592050624667
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,38,140,71.78711501533361,14.777771762790954
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,39,140,71.78711501533361,67.97263319305318
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,40,140,71.78711501533361,51.2293273820157
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,41,140,71.78711501533361,111.04355282441155
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,42,140,71.78711501533361,39.67165457556732
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,43,140,71.78711501533361,62.65759044004191
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,44,140,71.78711501533361,107.18992685160298
2,5,22.08,0.103,50,12947.496000000001,75,10287.745983189041,45,140,71.78711501533361,47.3155901596924
